,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Std_Combined
159,400.0,0.11488024510443207,0.009659283952127732,0.0987699925899505,0.10559824109077447,0.11488200724124906,0.12349523603916163,0.1313429772853851,400.0,0.029318534987978588,0.002519821152247909,0.02454200014472,0.027042748872190624,0.02905499935150145,0.0315127521753311,0.0346440002322196,400.0,0.061157970111817075,0.005718328589520995,0.0493750013411045,0.05641200020909307,0.0615720003843307,0.06565399840474127,0.0732230022549629,0.011504370776573637
160,400.0,0.13445920236408707,0.010581963090634238,0.1164149641990661,0.12450874596834177,0.13457898795604706,0.1437752619385719,0.1529569923877716,400.0,0.024935827497392843,0.002144544272034423,0.0207940004765987,0.0230094976723194,0.02468300051987165,0.026765750721096902,0.0294639989733696,400.0,0.06044595491141076,0.005633122301314064,0.0486860014498233,0.055795998312532825,0.0609419979155063,0.06475924886763093,0.0724219977855682,0.012178221538788938
161,400.0,0.11524922505021092,0.009337718059807524,0.099755972623825,0.10634547472000115,0.11540649831295005,0.1237374991178512,0.1311019659042358,400.0,-0.0321620450681075,0.003923639884419508,-0.0407439991831779,-0.0350792501121759,-0.032476998865604345,-0.029396749101579127,-0.0227970015257596,400.0,0.04329285752959545,0.005352154077974491,0.0327480025589466,0.0387195013463497,0.043418498709797804,0.04759025201201435,0.054237000644207,0.01145571830054502
162,400.0,0.11463397257030007,0.009742093751226217,0.0985179841518402,0.10532778501510615,0.1146834939718246,0.12344753742218015,0.1310479938983917,400.0,-0.023235252508893557,0.002915575169872367,-0.0293760001659393,-0.025485501158982474,-0.023246998898684902,-0.02110600052401415,-0.0160380024462938,400.0,0.05508275010623032,0.006436063193420609,0.0421230010688304,0.0496229985728859,0.05530999787151805,0.0602270029485225,0.0681750029325485,0.012034611695379319
163,400.0,0.13470105387270448,0.010642181252582955,0.1168069839477539,0.12460173666477198,0.1348890215158462,0.1442485302686691,0.1530260145664215,400.0,-0.02275582010392095,0.00300992985381354,-0.0292440000921487,-0.025123249739408424,-0.0228439979255199,-0.020522500853985475,-0.0153550021350383,400.0,0.05081390014849599,0.006095590384708414,0.0385280027985572,0.04564499761909245,0.05106000043451785,0.05557124875485892,0.0631510019302368,0.012628219259889962
164,400.0,0.13525566302239891,0.010171120614842658,0.118071973323822,0.12585899978876108,0.13555799424648285,0.14438875019550318,0.1529899835586547,400.0,-0.030491750058717976,0.0038518819521948695,-0.0391019992530345,-0.0332700004801154,-0.0307849999517202,-0.027682750020176124,-0.0213210023939609,400.0,0.03893695249222215,0.004939721774630616,0.0292199999094009,0.03472875058650968,0.03906999900937075,0.042952748946845476,0.0490809977054595,0.011945272719619326
165,400.0,0.15389467723667621,0.011898602759022325,0.1335089802742004,0.14274523407220835,0.1541105061769485,0.1643769890069961,0.174917995929718,400.0,0.00954430735670025,0.001237117140817795,0.0068999975919723,0.008492250461131251,0.009470498189330049,0.010565500706434175,0.0123960003256797,400.0,0.06359902756288643,0.006540981541147436,0.0498960018157959,0.0581932477653026,0.06413200125098226,0.0684687532484531,0.0773379951715469,0.013634208666393161
166,400.0,0.15368056945502756,0.01195334490921052,0.1333069801330566,0.14246277511119843,0.15388698875904078,0.16426999866962433,0.174710988998413,400.0,-0.0022610450629144446,0.0013320750112732177,-0.0060309991240501,-0.00313100032508365,-0.002271999605,-0.001179749611765075,0.0005689971148967,400.0,0.06193936253897842,0.006933331570238857,0.0474399998784065,0.056247746571898426,0.06245999783277505,0.06720899976789947,0.0763539969921112,0.013882649783707663
167,400.0,0.1343948823958635,0.011081555327805635,0.1157839894294738,0.12385824322700492,0.13446749746799463,0.14429225027561185,0.1534419953823089,400.0,-0.00023037259466945502,0.0012404828203042325,-0.0039080008864402,-0.0010132486931979,-0.00021099951118225,0.0006312490440904749,0.0026179999113082,400.0,0.06469069008715446,0.006896134507180248,0.0502700023353099,0.0589944999665021,0.0652754977345466,0.06981999427080152,0.0790060013532638,0.013110924347726576
168,400.0,0.13474348045885562,0.010959206661611057,0.1162579655647277,0.12434727698564525,0.13483349978923795,0.14447127282619476,0.1536559760570526,400.0,0.012829072419553946,0.0013383293531691652,0.0104129984974861,0.0116314995102584,0.0126230008900165,0.0140349976718425,0.0157070010900497,400.0,0.06512423990294333,0.006413871535697327,0.0517389997839927,0.059867748990654876,0.0656724981963634,0.06986299715936178,0.0785880014300346,0.01276844094578045
169,400.0,0.11281914100050923,0.007757718198905873,0.0990490019321441,0.10589598119258878,0.1130075007677078,0.11968027800321575,0.1269609928131103,400.0,-0.03068172506522383,0.0038934226051981,-0.0391790010035038,-0.03340349905192845,-0.0311429994180798,-0.027974250260740477,-0.0215920023620128,400.0,0.013243150003254364,0.0022027561497985223,0.0093469992280006,0.011309253051877,0.013007003813982,0.01512950286269185,0.0177450031042099,0.00895505811772197
170,400.0,0.1100816065818071,0.006994170508964133,0.0971110165119171,0.10396976768970487,0.1102795004844665,0.11612151563167565,0.1233720183372497,400.0,-0.021327692617196546,0.0030168199036483445,-0.0279050003737211,-0.023399998899549225,-0.0216145012527704,-0.01916200015693895,-0.0143000017851591,400.0,0.0024578223563730206,0.0010908154584194424,0.0005429983139038,0.001498252153396525,0.0022154971957205997,0.0034125000238418,0.0050410032272338,0.007694771068968798
171,400.0,0.09035386487841603,0.005936431367236869,0.0794200003147125,0.08514025062322612,0.09055598080158231,0.09550675749778742,0.1015759706497192,400.0,-0.02538740259595211,0.0033386853418081726,-0.0325440019369125,-0.027766000945121,-0.02581250015646215,-0.023026749491691527,-0.0175420008599758,400.0,0.0049174975976347445,0.0011908064380133203,0.002929002046585,0.00384950265288345,0.0046899989247322,0.0060070008039474,0.0074920058250427,0.006914192444698985
172,400.0,0.09338287323713299,0.006805377721472414,0.0816090106964111,0.08723450452089307,0.09361498057842249,0.09941548854112622,0.1055659651756286,400.0,-0.03439861506689335,0.0041150335836611426,-0.0431520007550716,-0.03729425091296432,-0.034970998764038,-0.031517750583589,-0.0246270019561052,400.0,0.017105600172653744,0.0026353746736213703,0.0125010013580322,0.014759251847863175,0.0167405009269714,0.019418245181441248,0.0224480032920837,0.008378058665164447
173,400.0,0.033217607960104895,0.005819024662322679,0.0245710015296936,0.02749073505401605,0.0332120060920715,0.03871850669384,0.0423159897327423,400.0,-0.026349415080621795,0.0025586874952934994,-0.0337200015783309,-0.028175750747323,-0.0264170011505484,-0.024564249441027624,-0.0197520013898611,400.0,0.06509275744669135,0.0064561400245868586,0.0525090023875236,0.0596207492053508,0.06489250063896175,0.07053924910724155,0.0785119980573654,0.009060335188963115
174,400.0,0.0352271451056003,0.005228637209767041,0.027206003665924,0.0300917327404022,0.035248503088951055,0.04020100086927408,0.0435080230236053,400.0,-0.0369742400757968,0.0033608365339749956,-0.0454630032181739,-0.03968350030481807,-0.03717700019478795,-0.034666249528527204,-0.0280870012938976,400.0,0.054338520094752256,0.005653920914546838,0.0437170006334781,0.04939599987119432,0.0539385005831718,0.05930950306355945,0.0657460018992424,0.008402421733489202
175,400.0,0.018982876911759327,0.004377791130256424,0.012360006570816,0.014811247587203926,0.0191835165023803,0.02317625284194945,0.0258430242538452,400.0,-0.034973865039646584,0.003184077243048665,-0.0439679995179176,-0.03744849748909468,-0.0350764989852905,-0.03279100172221655,-0.0264960005879402,400.0,0.06081345767714079,0.005989853376657439,0.049514003098011,0.055553999729454476,0.0604064986109733,0.06605574861168857,0.0728700011968612,0.008073521322428443
176,400.0,0.016758185029029794,0.00473522474006808,0.0097779929637908,0.01220826059579845,0.0170245021581649,0.0213512554764747,0.0240920186042785,400.0,-0.023209452582523177,0.002404876488069169,-0.0305890012532472,-0.024707248900085653,-0.02325299941003315,-0.021559749264270026,-0.0171420015394687,400.0,0.07028583762235936,0.006520426421289215,0.0575850009918212,0.06471499800682062,0.070116002112627,0.07576975226402283,0.0836829990148544,0.00840962216614202
177,400.0,0.07244930528104301,0.006971585148023233,0.0610909759998321,0.06572049856185908,0.07246501743793485,0.0787757709622383,0.083963006734848,400.0,0.046691270014271084,0.003578972243447078,0.0397460013628006,0.04356500040739768,0.0465885009616613,0.0495662493631243,0.0542520023882389,400.0,0.050264625037088936,0.004863184045101338,0.0409010015428066,0.04600150138139718,0.05038499832153315,0.05451649893075225,0.0601020008325576,0.009222938840306323
178,400.0,0.06892556868493553,0.0061012388387818904,0.0585399866104126,0.06304601579904551,0.06898500025272365,0.07427201420068738,0.0794190168380737,400.0,0.0475044498685747,0.0035723454933156394,0.0401699990034103,0.04455399978905913,0.0476425010710954,0.050340747460722854,0.0551779977977275,400.0,0.035147262495011045,0.003494394427821109,0.0287040024995803,0.03206949867308138,0.03502150066196915,0.03830150142312045,0.0421909987926483,0.007886542975769571
179,400.0,0.08992855712771412,0.007314066649134354,0.07737597823143,0.08296925574541088,0.08999149501323694,0.09625673294067383,0.1027529835700988,400.0,0.04549730742350215,0.003515781141815755,0.0384219996631145,0.042612997815012876,0.04561650007963175,0.04825574904680245,0.0530680008232593,400.0,0.036163992583751636,0.003314642722574109,0.0296400003135204,0.03333499655127525,0.036257501691579805,0.03892450127750627,0.0432619974017143,0.008766022151662648
180,400.0,0.09308224737644193,0.007940785914368696,0.0797659754753112,0.08544401079416275,0.0930504947900772,0.10013924539089203,0.1066180169582367,400.0,0.04267611741088326,0.0035480178117625327,0.0359039977192878,0.03944974578917025,0.04256050102412695,0.04557975102216,0.0500200018286705,400.0,0.05064377251081164,0.004674792738498828,0.0411920025944709,0.04660175088793035,0.05085049942135805,0.0544967511668801,0.0604720003902912,0.009874117605049164
181,400.0,0.07416708841919896,0.008499885042303557,0.0610339939594268,0.0659627318382263,0.07405650615692135,0.08206450939178463,0.0878240168094635,400.0,0.008951622447930227,0.0014920319972526297,0.0054689981043338,0.007707500830292675,0.009206499904394101,0.010250501334667175,0.011608000844717,400.0,0.0727103926055133,0.007811539883442098,0.0570240020751953,0.06608299911022184,0.07292249798774715,0.07917774841189384,0.0883610025048255,0.011640204489776285
182,400.0,0.07320430450141427,0.008293043214875376,0.0603549778461456,0.06519698351621625,0.07306998968124385,0.08092251420021056,0.0865540206432342,400.0,-0.00700047258287663,0.0016043822542575151,-0.0118220001459121,-0.00795449968427415,-0.0069700013846158496,-0.0057279989123343745,-0.0035770013928413,400.0,0.06999251748435195,0.00749136044949349,0.0545560009777545,0.06385749951004976,0.0702714957296848,0.07580449990928168,0.0853430032730102,0.01129022097063659
183,400.0,0.05174009479582306,0.0074929718890230515,0.0404949784278869,0.044424757361412,0.05160549283027645,0.058809235692024224,0.0635879933834075,400.0,-0.0032110200822352865,0.0015203261213504503,-0.0077280011028051,-0.003956499043852025,-0.0029449993744492,-0.00215200101956725,-0.0004200004041194,400.0,0.07217204496264454,0.00785090987449582,0.0562330037355423,0.06569999828934665,0.07218899950385085,0.0783367455005645,0.088127002120018,0.010958686285427014
184,400.0,0.0525031272321939,0.00767612010372582,0.041032999753952,0.0449874848127365,0.05238899588584895,0.059727221727371195,0.0645810067653656,400.0,0.012880694949999404,0.0018488504860586636,0.0096869990229606,0.011130250059068151,0.0129469987004995,0.01462074927985665,0.0162179991602897,400.0,0.07408118015155192,0.0084940119799262,0.057642001658678,0.06667300127446646,0.0741705000400543,0.081462750211358,0.0905060023069381,0.011596952508385676
185,400.0,0.051094730049371664,0.005964035168374222,0.041712999343872,0.045374497771263074,0.05112650990486145,0.056549035012721925,0.0608560144901275,400.0,0.050365832271054345,0.003885238150173671,0.0427719950675964,0.0470677483826875,0.0503074992448091,0.0534819960594177,0.0586689971387386,400.0,0.048968717576935834,0.005317690646418272,0.0395180024206638,0.04415900167077775,0.04890099912881845,0.0538647519424557,0.0589779987931251,0.008884966223018174
186,400.0,0.04756357446312899,0.005429657059414222,0.038934975862503,0.04226075857877728,0.0475490093231201,0.05250675976276393,0.056421011686325,400.0,0.04841849970631297,0.003182768125877893,0.0414189994335174,0.046008503995835726,0.0486300028860569,0.050720749422907774,0.0556630007922649,400.0,0.03409024512395258,0.004203040085973188,0.0273910015821456,0.030171249061822825,0.03372650034725665,0.0380852483212947,0.0417080000042915,0.007568139447066793
187,400.0,0.11478069253265855,0.010184060674862265,0.098031997680664,0.10499851405620567,0.11471848189830774,0.12412249296903607,0.1318409740924835,400.0,0.0025208125310018153,0.0011632933887749987,-0.0009940005838871,0.001835500821471125,0.00263400003314015,0.00330099975690245,0.0051789991557598,400.0,0.06781798508949573,0.00714684840208926,0.0531640015542507,0.06178624927997582,0.0683120042085647,0.07333449833095068,0.0825230032205581,0.012495830721488247
188,400.0,0.11431357026100156,0.010023909705005081,0.0977759957313537,0.1047032549977302,0.11427550017833704,0.12346127629280082,0.1311469972133636,400.0,-0.011319475043564986,0.0018921131975393843,-0.0161280017346143,-0.01273874938488,-0.011427000164985601,-0.009884499944746475,-0.006716001778841,400.0,0.0632725198473781,0.007074002996378128,0.0487620010972023,0.057391752488911076,0.06366200000047675,0.0686962492763996,0.0776630043983459,0.012413717272403318
189,400.0,0.09405433446168895,0.009127100796593238,0.0793949961662292,0.08522872626781457,0.09393949806690216,0.10257299989461893,0.108920007944107,400.0,-0.00968186501180748,0.0017173230059697063,-0.0144930016249418,-0.010894999373704176,-0.00974449981003995,-0.008409499656409001,-0.005638001486659,400.0,0.06712861508131024,0.007342469854700708,0.0521220043301582,0.06106225214898583,0.06746450066566465,0.07286874577403066,0.0821270048618316,0.011839131337441713
190,400.0,0.09489070713520047,0.009395824479347312,0.0799160003662109,0.08579000085592264,0.094785526394844,0.10361348837614053,0.11012002825737,400.0,0.005436142515391061,0.001220572054302107,0.0019840002059936,0.004602249711751925,0.0056839995086192495,0.00631699897348875,0.0079640001058578,400.0,0.07071441244333979,0.007518740155084093,0.0555300042033195,0.06437575072050092,0.070968497544527,0.07680400088429448,0.0860459953546524,0.012095568085299649
191,400.0,0.15191116087138654,0.009834995373869365,0.1340470314025879,0.1432069838047027,0.15211348235607144,0.1605052798986434,0.1702240109443664,400.0,-0.023142695068381684,0.0030746468067395054,-0.0301249995827674,-0.025392499752342677,-0.02334950119256965,-0.020827251020818928,-0.0158780012279748,400.0,0.009957337398081969,0.002015643990884914,0.0063719972968101,0.0081769973039627,0.0097809992730617,0.0117242448031902,0.0141439959406852,0.01049968607569844
192,400.0,0.1498356323689222,0.009381557279907892,0.1324199736118316,0.14162650704383847,0.15010049939155573,0.15790902078151697,0.1676459908485412,400.0,-0.013778365065809291,0.002247174508474524,-0.0189529992640018,-0.01538649899885055,-0.0138815008103847,-0.0120750009082257,-0.0085300020873546,400.0,0.001865857504308177,0.0011187091083962192,-0.00033800303936,0.00089750252664085,0.0017055012285709,0.002842500805854775,0.0047280043363571,0.009711586911362074
193,400.0,0.1299849291890859,0.0081839323067013,0.1148040294647216,0.12283498048782347,0.13022050261497495,0.1370435059070587,0.1455119848251342,400.0,-0.017375842558685642,0.002638207607459141,-0.0232209991663694,-0.01926775136962525,-0.0175725016742944,-0.015378250274807149,-0.0112180020660161,400.0,0.0016371200233697414,0.0010787305082291462,-0.0004099979996681,0.000708496198058075,0.00144449993968005,0.00259624980390065,0.0043420046567916,0.008666057170946245
194,400.0,0.13245588622987267,0.008768460803500246,0.1166689991950988,0.1246782541275024,0.132561519742012,0.14016626030206675,0.1486309766769409,400.0,-0.026772857559844807,0.0035256241426226045,-0.0346189998090267,-0.029237499926239176,-0.0270910002291202,-0.024177998304367,-0.0185330025851726,400.0,0.01093645501881833,0.0020609034015181076,0.007371999323368,0.0091075003147125,0.01072949916124335,0.012695746496319724,0.0150950029492378,0.009672809999578843
195,400.0,0.15372692085802553,0.0117880296428536,0.1336269974708557,0.14277576655149457,0.1539850085973739,0.16420853137969965,0.1744379997253418,400.0,-0.012771967563312453,0.002166892924584257,-0.0177040006965398,-0.01445475080981845,-0.0129190003499388,-0.011191250756382925,-0.0073690023273229,400.0,0.055926562566310116,0.006665914528558962,0.0422480031847953,0.05040249880403275,0.0564800016582012,0.06094900146126745,0.0694449990987777,0.01371449905426596
196,400.0,0.1542303156107664,0.011460950081321818,0.1346389651298523,0.1437349990010261,0.1545874923467636,0.16450674086809158,0.1744399666786193,400.0,-0.02188530007144432,0.0029559775310611827,-0.0283779986202716,-0.0241700001060962,-0.02212550025433295,-0.019653498660773,-0.0146550014615058,400.0,0.0470206600055098,0.005815720791187076,0.035435002297163,0.0420492487028241,0.0472029987722635,0.0515762511640787,0.0587179996073246,0.01318763770550794
197,400.0,0.13418448157608506,0.010947261946795907,0.115785002708435,0.12377550452947612,0.1342859715223312,0.14399151504039762,0.1529969871044159,400.0,-0.012252017545979422,0.0020550493345210044,-0.0172390006482601,-0.013873248361051051,-0.01239100005477665,-0.010717500466853325,-0.0072030015289783,400.0,0.059358520051464386,0.006810376474508022,0.0452810004353523,0.0537227466702461,0.059977000579237896,0.06441574916243545,0.0732360035181045,0.013055535210155624
198,400.0,0.14936937727034091,0.009721310664427326,0.1316510140895843,0.14088877290487284,0.14966149628162378,0.15765677392482752,0.1678029894828796,400.0,0.031523577193729536,0.0023244390166180465,0.0265330001711845,0.0297019993886351,0.03155949898064135,0.03316975105553863,0.0372569970786571,400.0,0.01579974756576116,0.001867080329053423,0.0122840031981468,0.014213252812623926,0.0156054981052875,0.01740824989974495,0.0202030017971992,0.010168229282004953
199,400.0,0.15068479172885416,0.01020094438309383,0.132358968257904,0.14162423461675644,0.1508489847183227,0.1593882739543914,0.1697179675102234,400.0,0.03597215506713833,0.002960982056225459,0.0297159999608993,0.03362825326621527,0.0360969994217157,0.038128247484564774,0.0427890010178089,400.0,0.02824985003098841,0.002615888172303837,0.0228470005095005,0.026086250320076877,0.028233498334884602,0.030299752950668273,0.0345150008797645,0.010939357932450232
200,400.0,0.12953751444816586,0.009011150125363776,0.1134489774703979,0.12143302708864206,0.12974049150943756,0.1372265219688415,0.1462199687957763,400.0,0.038281339835375496,0.0031831374140373746,0.0317400023341178,0.0356680015102028,0.038433497771620695,0.04068424552679058,0.045559000223875,400.0,0.025530667528510045,0.002349400336796163,0.0207759998738765,0.02360625006258485,0.02555650100111955,0.02742899954318995,0.0310380011796951,0.009841385691101942
201,400.0,0.12776798233389852,0.008409736355635099,0.1124140322208404,0.12041101604700087,0.12809647619724268,0.13489098846912384,0.1437280178070068,400.0,0.03236851751338686,0.002240874552379841,0.0275420024991035,0.0306355017237365,0.03245549649000165,0.033964250236749594,0.0378709994256496,400.0,0.01241421736776824,0.0014965146007036134,0.0096639990806579,0.011150749400257974,0.012212499976158048,0.013699246570467925,0.0159740000963211,0.008830896912596895
202,400.0,0.07404030233621593,0.0075154171891033345,0.0621419847011566,0.06676499545574188,0.07396200299262995,0.0811867639422416,0.086061030626297,400.0,-0.03222286003641779,0.003570994587102296,-0.0395740009844303,-0.034873748198151505,-0.03263449855148785,-0.0298214992508292,-0.0234010014683008,400.0,0.05370212991721924,0.006380296659948287,0.0414800010621547,0.04816049709916113,0.05371150188148015,0.05918249860405918,0.0665230005979538,0.010485307975273356
203,400.0,0.07332043357193467,0.007919175681892352,0.0609349906444549,0.06572173535823814,0.0732220113277435,0.08070725947618484,0.0860300362110138,400.0,-0.02125927257584403,0.0024819354869025484,-0.0273080002516508,-0.023127500899135976,-0.02136550005525345,-0.019493249244987902,-0.0149100013077259,400.0,0.06383912995457644,0.007176055959015182,0.049465000629425,0.057804748415946926,0.0639774948358535,0.06977974809706206,0.0784800052642822,0.01097128645003578
204,400.0,0.09419047854840752,0.008848577266831322,0.0799129903316497,0.08567374199628827,0.09409302473068235,0.10242098569869992,0.1086619794368743,400.0,-0.02281712012365455,0.002767522627633801,-0.0286060012876987,-0.025003500282764424,-0.022894000634551,-0.0207740003243088,-0.0159120019525289,400.0,0.059633924970403276,0.006920557210547385,0.0459350012242794,0.0537014985457062,0.05969999730587,0.06537375599145885,0.0736880004405975,0.011569382578426931
205,400.0,0.0947979565709829,0.008409868212873785,0.0811179876327514,0.08669400215148923,0.09478300809860225,0.10247399657964705,0.1087050139904022,400.0,-0.03261428747326131,0.003830327972308823,-0.0407640002667903,-0.03542700130492445,-0.0330125000327825,-0.029955748468637425,-0.0234170015901327,400.0,0.048248892500996544,0.005859233422303451,0.0369080007076263,0.043176497332751675,0.0482500027865171,0.05314275063574313,0.0601170025765895,0.010942025042486155
206,400.0,0.0744556104391813,0.007644085136443021,0.0623019933700561,0.06714451313018795,0.07449552416801444,0.08145850896835326,0.0869410336017608,400.0,0.03800173251889641,0.0033254076794143215,0.0319209992885589,0.034950250759720726,0.0378024969249963,0.04077774845063685,0.0447729974985122,400.0,0.06311167753301557,0.006130934434365251,0.0510330013930797,0.05781124718487255,0.0633355006575584,0.06822875142097472,0.0754230022430419,0.010347885332085123
207,400.0,0.09488788150250908,0.008696240660374593,0.0806989967823028,0.08651998639106745,0.09481500089168546,0.10276249796152111,0.1092670261859893,400.0,0.03351249250117685,0.0029547716073918956,0.028058998286724,0.03081825375556945,0.033273000270128195,0.03603225201368325,0.039621002972126,400.0,0.06215374482795591,0.005887110728279238,0.0502260029315948,0.057176250964403146,0.06249300017952911,0.06686599925160405,0.0743689984083175,0.010909323975481805
208,400.0,0.10611277766525742,0.007176037020664773,0.0930380225181579,0.09981275349855415,0.10633148252964014,0.11219550669193265,0.1197479963302612,400.0,0.03271331256721164,0.0019399109766786281,0.028329998254776,0.03125200234353535,0.03278349898755545,0.0340432524681091,0.0375509969890117,400.0,0.009639150127768469,0.001359738794230025,0.0073039978742599,0.008466502651572175,0.009369499981403299,0.010892750695347725,0.0127440020442008,0.007556960467537442
209,400.0,0.10823131255805489,0.007816985977744155,0.0943650007247924,0.10108925402164456,0.1084245145320892,0.1149234920740127,0.1226049661636352,400.0,0.04019785751588639,0.0030928059608873173,0.0337660014629364,0.03773324564099308,0.0403585005551576,0.0425289999693632,0.047420997172594,400.0,0.023163899984210687,0.002249071458459704,0.0189089998602867,0.021298749372363052,0.0231460034847259,0.02508725412189955,0.0281230062246322,0.00870224344138952
210,400.0,0.08693119212985036,0.006699599028157017,0.0751719772815704,0.08071400225162505,0.0869994908571243,0.09272949397563927,0.0990880131721496,400.0,0.04100640506483609,0.0028013877335455527,0.0347819998860359,0.0388972461223602,0.04117450118064875,0.0429147537797689,0.0476610027253627,400.0,0.021669827522709916,0.002465551229936014,0.0175909996032714,0.019407002255320476,0.0214545018970966,0.0239240005612373,0.0264210030436515,0.007668855406068166
211,400.0,0.08466164320707317,0.005970448210115692,0.0738140046596527,0.0793567523360252,0.08477650582790375,0.08974978327751151,0.0960209965705871,400.0,0.03185031992848958,0.0017548189516610807,0.0276829991489648,0.0305645018815994,0.031929500401019995,0.03314599767327307,0.0360889993607997,400.0,0.007794934883713672,0.0013282567621421967,0.005634993314743,0.006635747849941225,0.007507499307394,0.00905674509704105,0.0104919970035552,0.006363168032431568
212,400.0,0.06350985780358309,0.004133858228925214,0.0555420219898223,0.0599954947829246,0.06372848153114315,0.06685578078031534,0.0718669891357421,400.0,0.015410307431593488,0.0005512673690720622,0.0138299986720085,0.01502900058403605,0.01542699988931415,0.0158062502741813,0.0168000012636184,400.0,-0.0010765574686228874,0.0009065747885426605,-0.0029970034956932,-0.0018692463636397752,-0.00117100030183785,-0.000287747010588575,0.0009299963712692,0.004267851616009805
213,400.0,0.0645837519317865,0.004111660777932313,0.0566250085830688,0.0610854923725128,0.0648194998502731,0.06795474886894225,0.0728880167007446,400.0,-0.0009041874529793547,0.0009772656087925294,-0.0029549971222877,-0.0016182512044906,-0.0010160002857446,-0.00021050032228225,0.0013829991221427,400.0,-0.0023328673839568582,0.0005731523519237328,-0.0037579983472824,-0.0027627479285001247,-0.00232299789786335,-0.00192924775183195,-0.000910997390747,0.004264892266099027
214,400.0,0.0850107783079147,0.005240737051716557,0.0749030113220214,0.08054050058126445,0.08528847992420195,0.08936126530170438,0.0954769849777221,400.0,0.003024577344767697,0.0008627187508339319,0.0011660009622573,0.0023487498983740503,0.0028965007513761,0.0036330027505755,0.0052260011434555,400.0,-0.0033471847139298428,0.000708741442393959,-0.0051169991493225,-0.00389749556779855,-0.0033385008573531497,-0.00283274613320825,-0.001520000398159,0.005358350764968814
215,400.0,0.08413653016090389,0.005390162571238928,0.0738830268383026,0.07950523495674128,0.0843599885702133,0.0885635092854499,0.0948249697685241,400.0,0.018634352432563853,0.0007091323687541466,0.0167659968137741,0.018151502124965125,0.01861850079149005,0.019148251041769926,0.020406998693943,400.0,-0.0007855774648487335,0.0009291656355665486,-0.0027550011873245,-0.0016112513840198,-0.0009135007858276001,2.5499612092971802e-05,0.0013439953327178,0.005515439242627708
216,400.0,0.05323901668190953,0.006806118561678464,0.0427899956703186,0.04659648984670633,0.05312399566173545,0.059581480920314775,0.063973993062973,400.0,-0.029942352520301894,0.003034647305003273,-0.037151999771595,-0.03238474857062098,-0.0301414998248219,-0.0277052517049014,-0.0220890007913112,400.0,0.05935154258273537,0.006624542194332424,0.046509001404047,0.05359124857932322,0.05924899876117705,0.06497824937105173,0.0727470070123672,0.009970802045265887
217,400.0,0.05437863036990161,0.006175247395301293,0.0447799861431121,0.0484252497553825,0.054322496056556646,0.06019774824380867,0.0640970170497894,400.0,-0.03841669250745322,0.003978120862259791,-0.0466400012373924,-0.04134700074791903,-0.038811501115560504,-0.03567699994891875,-0.0284090023487806,400.0,0.046372977476566976,0.005443632021730285,0.0363660007715225,0.04152849968522785,0.04615250229835505,0.051146499812602976,0.0572400018572807,0.009142880048208514
218,400.0,0.07359230943024155,0.0060548578306434935,0.0635870099067688,0.06781624257564542,0.0737195014953613,0.07912024855613704,0.08399498462677,400.0,-0.037404735167510764,0.004226251782996788,-0.0462500005960464,-0.040410500951111254,-0.03797999955713745,-0.03456200007349253,-0.0271270014345645,400.0,0.022440984928980418,0.003156091987630098,0.0169950053095817,0.0195734947919845,0.0221990011632442,0.025240998715162274,0.0286879986524581,0.0080301571663929
219,400.0,0.07059663072228427,0.005060894234671365,0.0615170001983642,0.06608025729656213,0.07066351175308219,0.07502502948045728,0.0799440145492553,400.0,-0.029408477549441113,0.0035276081946862287,-0.0368600003421306,-0.03191625140607352,-0.02990499977022405,-0.027028500102460325,-0.0209320019930601,400.0,0.008787960205227088,0.0013550159618750377,0.0065239965915679,0.007555246353149326,0.008584998548030801,0.010001746937632524,0.0115280002355575,0.006316069844981405
220,400.0,0.05136560030281538,0.004133088489124703,0.0442320108413696,0.0475627556443214,0.0515165030956268,0.055039018392562825,0.0587220191955566,400.0,-0.03331903258804227,0.0036282786089749295,-0.0409549996256828,-0.03593099955469365,-0.03380150161683555,-0.03084725141525265,-0.0243820026516914,400.0,0.014250742495059913,0.0017878588231432923,0.0112729966640472,0.012620996683835924,0.014141496270894949,0.015901250764727523,0.0177989974617958,0.005783015242481338
221,400.0,0.05414112158119673,0.005142681531522517,0.0459019839763641,0.04911649972200388,0.05409999191761015,0.05891525745391843,0.0625630319118499,400.0,-0.04015881002880627,0.004106976902158477,-0.048675999045372,-0.04317999724298707,-0.0406199991703033,-0.037312747910618754,-0.029856001958251,400.0,0.02957292252220208,0.0036824529577505257,0.0232110023498535,0.026197999715805,0.0293344967067241,0.032884500920772525,0.0367770045995712,0.00754154443039167
222,400.0,0.012958579286932897,0.004535996953182943,0.0059410035610198,0.008598499000072451,0.013282492756843501,0.017274729907512575,0.020091027021408,400.0,0.036102887350134505,0.003525983674589481,0.0298909991979599,0.03295075148344037,0.0357800014317035,0.039199250750243594,0.0431590005755424,400.0,0.07086662514135238,0.009060541195844362,0.0559240020811557,0.06243075057864185,0.07082599774003025,0.07936850376427168,0.0865010023117065,0.010728524408992565
